event_id,origin_id,stage,parent_origin_id,time,lat,lon,depth,mag,magnitude_type,rms,gap,n_picks,erh,erz,method
eslv2026yynfznsu,ohdd2026y2vq5kyc,hypodd,ohyp2026utua4heg,2025-08-01T04:43:29.579999Z,14.05814,-89.839396,3.396,2.0343,MLc,0.152,134,18,0.0227,0.0353,
eslv2026ojybjdo6,ohdd2026wqouhr6y,hypodd,ohyp2026rcua7ajs,2025-08-01T04:47:30.410000Z,14.076767,-89.83431,9.777,1.6534,MLc,0.392,150,12,0.0852,0.1129,
eslv20267fepmamj,ohdd2026zhzgvmxe,hypodd,ohyp2026zcn2z4oi,2025-08-01T04:48:45.789999Z,14.053646,-89.842489,5.483,1.7114,MLc,0.146,149,14,0.035,0.0354,
eslv2026sa62u7bh,ohdd2026axdfpjnq,hypodd,ohyp2026nke6hfzk,2025-08-01T04:59:32.780000Z,14.042304,-89.896541,6.241,1.0917,MLc,0.001,215,8,0.0114,0.0105,
eslv20266xlmevgc,ohdd20263ngewpj7,hypodd,ohyp2026bwwuvcqo,2025-08-01T05:05:46.530000Z,14.01275,-89.789795,8.307,1.6567,MLc,0.211,113,18,0.0138,0.0227,
eslv2026qk23wqxk,ohdd2026lxa3qgzt,hypodd,ohyp2026tmwmnikn,2025-08-01T05:06:21.000000Z,13.955212,-89.844653,4.597,0.9924,MLc,0.21,162,7,0.0233,0.0173,
eslv2026xayp7grh,ohdd2026rffapafr,hypodd,ohyp2026opftpfqm,2025-08-01T05:13:54.829999Z,14.087414,-89.845605,6.859,0.9411,MLc,0.139,170,8,0.0273,0.026,
eslv2026yhfmkt5i,ohdd2026lqvx75se,hypodd,ohyp2026zv4ec6gc,2025-08-01T05:19:00.590000Z,14.069371,-89.892358,10.62,0.9167,MLc,0.117,271,6,0.0393,0.0348,
eslv2026vnlonbwh,ohdd2026trvonxlp,hypodd,ohyp2026mmpjaahj,2025-08-01T05:22:44.950000Z,14.04635,-89.818848,7.264,2.1819,MLc,0.176,119,18,0.0257,0.0336,
eslv2026t2py7su2,ohdd2026avujt7nw,hypodd,ohyp2026vzbka4me,2025-08-01T05:49:40.570000Z,13.951989,-89.844393,5.116,0.9162,MLc,0.251,224,6,0.0177,0.0363,
eslv2026zrlctcbs,ohdd20262bzdqmpy,hypodd,ohyp20267ztdd22u,2025-08-01T05:51:24.940000Z,14.053837,-89.830314,4.024,1.2446,MLc,0.193,204,7,0.0661,0.0544,
eslv2026hgc2xg5h,ohdd20263dz2xbvp,hypodd,ohyp20264mpxrd3s,2025-08-01T05:54:37.140000Z,14.040355,-89.814071,4.555,0.9071,MLc,0.149,162,11,0.034,0.039,
eslv2026pejj7caz,ohdd2026zo3rgtzi,hypodd,ohyp2026yfmdk67j,2025-08-01T06:06:48.820000Z,13.956539,-89.832756,12.516,1.3632,MLc,0.243,157,14,0.0401,0.0454,
eslv2026o66f6zzu,ohdd2026yyafuua4,hypodd,ohyp2026kkavruob,2025-08-01T06:08:32.469999Z,14.109097,-89.862915,6.665,1.8843,MLc,0.206,274,19,0.0344,0.0269,
eslv2026cjpiwjgf,ohdd2026tsdy2dgw,hypodd,ohyp2026aigxrxzl,2025-08-01T06:14:01.389999Z,13.991484,-89.807259,19.873,1.3057,MLc,0.112,166,8,1.1736,1.0141,
eslv2026ogk5cyne,ohdd2026oaypmney,hypodd,ohyp2026uxmv2dvb,2025-08-01T06:25:51.219999Z,14.044671,-89.826375,4.145,1.7953,MLc,0.249,135,18,0.0353,0.0474,
eslv20264xmnymmc,ohdd2026ozl6orrg,hypodd,ohyp2026ul7evrmc,2025-08-01T06:26:35.460000Z,14.082547,-89.838127,6.115,1.2473,MLc,0.148,166,7,0.0272,0.0289,
eslv2026axevwnv7,ohdd20262knrydcg,hypodd,ohyp2026hde37n3f,2025-08-01T06:28:28.559999Z,14.038044,-89.751221,13.277,0.7221,MLc,0.094,167,6,0.026,0.0244,
eslv2026pukmvudj,ohdd2026sgq42gx6,hypodd,ohyp2026zpqhr7hc,2025-08-01T06:30:54.619999Z,14.017792,-89.792074,4.013,1.4529,MLc,0.21,152,9,0.0296,0.0382,
eslv2026ma7dgcpl,ohdd2026sqqq7ayb,hypodd,ohyp2026ldow2564,2025-08-01T06:31:01.970000Z,14.01281,-89.791886,8.256,2.1436,MLc,0.208,110,19,0.033,0.0401,
eslv2026otgivzzc,ohdd2026j6pmllgn,hypodd,ohyp2026m3bravme,2025-08-01T06:42:28.649999Z,14.103306,-89.886873,6.006,1.3107,MLc,0.22,282,11,0.0534,0.0404,
eslv2026ipfd53my,ohdd2026lehuqzts,hypodd,ohyp2026a4cqsxak,2025-08-01T06:45:20.329999Z,14.043699,-89.806787,4.387,1.0269,MLc,0.176,174,10,0.0292,0.0278,
eslv20264faucszi,ohdd2026zy5zgyed,hypodd,ohyp2026uoq7zq7m,2025-08-01T06:45:53.429999Z,14.036251,-89.821916,4.345,0.8855,MLc,0.194,147,7,0.0311,0.0327,
eslv2026swjwqas4,ohdd2026owp74icp,hypodd,ohyp2026n4hjj6v3,2025-08-01T06:46:03.859999Z,14.038564,-89.825049,5.599,1.577,MLc,0.134,132,14,0.0297,0.0294,
eslv20266g2lxde4,ohdd2026oswqsxsn,hypodd,ohyp2026taih2fgn,2025-08-01T06:55:32.780000Z,14.045724,-89.811711,5.73,2.3164,MLc,0.123,121,18,0.0256,0.0376,
eslv2026mgj5qiia,ohdd2026guqxxxqm,hypodd,ohyp2026ydgnamf6,2025-08-01T06:58:31.010000Z,14.060851,-89.830111,5.047,1.6748,MLc,0.23,142,16,0.0315,0.0393,
eslv2026moxpq4yt,ohdd2026iytmbztm,hypodd,ohyp20263ue34wiw,2025-08-01T06:59:50.009999Z,14.093754,-89.891829,5.699,0.9034,MLc,0.297,333,7,0.0311,0.037,
eslv2026okoa7z62,ohdd2026e4cy3pcl,hypodd,ohyp2026ogrbbdjc,2025-08-01T07:01:40.520000Z,14.044946,-89.823665,7.265,2.5254,MLc,0.134,129,19,0.0261,0.0311,
eslv2026wueckoqh,ohdd2026rakeoidi,hypodd,ohyp20266f232twz,2025-08-01T07:03:30.960000Z,14.047885,-89.822632,7.228,1.4086,MLc,0.141,127,17,0.0246,0.0333,
eslv20262c2kexxa,ohdd2026gexurwox,hypodd,ohyp2026hspmve23,2025-08-01T07:05:13.220000Z,14.036494,-89.823674,4.613,1.322,MLc,0.158,154,11,0.029,0.0247,
eslv2026q4ygna4r,ohdd2026fj5yp6wy,hypodd,ohyp2026qqe63ju2,2025-08-01T07:06:06.070000Z,14.014903,-89.78877,7.933,0.9412,MLc,0.259,154,6,0.0241,0.023,
eslv2026jz37yrd2,ohdd2026j5yem5pq,hypodd,ohyp20264qsrezk6,2025-08-01T07:07:05.719999Z,14.010174,-89.842334,5.721,0.2288,MLc,0.234,155,6,0.0191,0.0403,
eslv2026uv3s2wkm,ohdd2026myk2imdk,hypodd,ohyp20265dwc24ia,2025-08-01T07:09:50.759999Z,13.954296,-89.843384,4.876,1.3284,MLc,0.219,162,16,0.0189,0.0172,
eslv2026yiqzxn62,ohdd2026pusia5lm,hypodd,ohyp20262g4gqu25,2025-08-01T07:11:10.089999Z,13.910572,-89.801066,5.009,0.944,MLc,0.116,152,13,0.0368,0.0356,
eslv2026zxjbgwdr,ohdd2026jasllw7h,hypodd,ohyp2026it2zprll,2025-08-01T07:13:08.669999Z,13.957736,-89.840129,4.656,0.8971,MLc,0.206,165,7,0.0226,0.0277,
eslv2026q74bhjan,ohdd2026ue5iwrev,hypodd,ohyp2026c4wep2ir,2025-08-01T07:20:41.420000Z,14.059423,-89.834424,5.349,0.9177,MLc,0.356,226,6,0.0584,0.0474,
eslv20266vexqkxg,ohdd2026zlu3wdwp,hypodd,ohyp2026dycomwsu,2025-08-01T07:26:40.939999Z,14.079471,-89.823096,7.886,0.7801,MLc,0.093,169,10,0.024,0.0252,
eslv2026wjg2symf,ohdd2026b4oe7vwo,hypodd,ohyp2026jewlktt5,2025-08-01T07:27:48.689999Z,14.02096,-89.872355,6.307,1.7886,MLc,0.354,153,14,0.0227,0.032,
eslv2026stdlp33g,ohdd2026t5i23up2,hypodd,ohyp2026dnn6ppai,2025-08-01T07:28:01.290000Z,14.045876,-89.823633,7.023,1.9665,MLc,0.12,160,10,0.0298,0.0294,
eslv20263rzvbtwy,ohdd20262tiewo6v,hypodd,ohyp202635yxflma,2025-08-01T07:35:08.720000Z,14.059858,-89.811922,9.128,1.2641,MLc,0.179,254,6,0.0391,0.0398,
eslv2026va5sdsct,ohdd2026zanzumgl,hypodd,ohyp2026bzimyxjk,2025-08-01T07:44:12.220000Z,14.037118,-89.819458,4.674,1.3592,MLc,0.256,119,14,0.0471,0.0493,
eslv2026oi5lsmys,ohdd2026xts3fvrx,hypodd,ohyp2026ztn2zdbr,2025-08-01T07:45:47.789999Z,14.10037,-89.85638,6.27,1.2885,MLc,0.206,268,8,0.0356,0.0364,
eslv2026ilu3ftnj,ohdd2026m2uyfovq,hypodd,ohyp2026zu5xctf2,2025-08-01T07:47:53.590000Z,14.012572,-89.78859,9.114,0.9734,MLc,0.208,145,9,0.0183,0.0256,
eslv2026zth4x6wi,ohdd20265t2srvtj,hypodd,ohyp2026hwtuvzd6,2025-08-01T08:02:21.250000Z,14.043902,-89.825472,7.258,1.3362,MLc,0.127,131,10,0.0264,0.0274,
eslv2026tlpuzib3,ohdd2026n4bvpkuy,hypodd,ohyp2026mclraxcb,2025-08-01T08:10:11.089999Z,14.042619,-89.824316,7.37,1.5167,MLc,0.145,126,17,0.0286,0.0293,
eslv2026vhvrpxdu,ohdd2026ipy2if7c,hypodd,ohyp2026hwjhlqas,2025-08-01T08:11:25.050000Z,14.06785,-89.843604,6.081,0.7092,MLc,0.183,165,7,0.0871,0.0323,
eslv20262wuzrkkg,ohdd2026bagvmuah,hypodd,ohyp20267z4ux4op,2025-08-01T08:27:54.729999Z,13.953271,-89.845833,5.482,1.5282,MLc,0.244,163,14,0.0273,0.0334,
eslv2026e2yznheg,ohdd2026cpczow4f,hypodd,ohyp2026jjgzps65,2025-08-01T08:36:30.699999Z,14.053116,-89.818612,7.218,2.1383,MLc,0.19,134,17,0.032,0.0418,
eslv20263wlc22dh,ohdd2026ayrevdz3,hypodd,ohyp2026r4gb7fcp,2025-08-01T08:38:51.829999Z,14.052397,-89.844889,5.946,2.216,MLc,0.288,160,18,0.0367,0.0559,
eslv2026rlwvpl6j,ohdd2026nj3qzkv4,hypodd,ohyp20267qwgkbud,2025-08-01T08:40:07.209999Z,14.019276,-89.865324,5.22,0.6434,MLc,0.157,183,6,0.0329,0.0477,
eslv2026pwq7tjap,ohdd2026zijgaidg,hypodd,ohyp2026dpqvhzj3,2025-08-01T08:49:55.560000Z,14.079138,-89.822298,8.115,2.065,MLc,0.15,174,20,0.0242,0.0283,
eslv2026b4x2hfx7,ohdd2026ycz3gysh,hypodd,ohyp2026zpocblxv,2025-08-01T08:50:17.899999Z,14.078301,-89.824048,7.382,2.1982,MLc,0.162,171,16,0.0329,0.039,
eslv20262rreoq6s,ohdd2026cvtigdjk,hypodd,ohyp2026cutl2mhp,2025-08-01T08:51:19.000000Z,14.016425,-89.792489,4.329,1.4585,MLc,0.249,142,14,0.0267,0.0314,
eslv2026qrkhqx6k,ohdd202646fpqybv,hypodd,ohyp2026r7djztcq,2025-08-01T08:51:51.250000Z,14.044139,-89.834155,7.895,1.8854,MLc,0.147,152,13,0.0408,0.0507,
eslv2026oomwdjod,ohdd2026gyqjfzp5,hypodd,ohyp2026of3xulec,2025-08-01T08:57:45.189999Z,14.016813,-89.791683,4.411,1.4797,MLc,0.224,154,12,0.0249,0.0302,
eslv202642depz36,ohdd2026futfkm3w,hypodd,ohyp2026mrzyifut,2025-08-01T09:00:11.820000Z,14.067785,-89.838013,4.953,1.3236,MLc,0.149,241,8,0.0376,0.029,
eslv2026uk3sumzk,ohdd202663ccfmg4,hypodd,ohyp2026zktmc7mh,2025-08-01T09:13:11.490000Z,14.016922,-89.765731,15.359,1.3344,MLc,0.16,174,7,1.6781,1.1782,
eslv202663ajlnj3,ohdd202643ic5q4j,hypodd,ohyp2026sad4yh3m,2025-08-01T09:14:31.539999Z,14.058555,-89.825293,4.421,1.5182,MLc,0.128,134,7,0.0285,0.0306,
eslv2026fcbmmsbm,ohdd2026zhbfx74k,hypodd,ohyp2026ag6vb5cq,2025-08-01T09:29:41.990000Z,14.082325,-89.841423,6.618,0.983,MLc,0.173,250,7,0.0429,0.0343,
eslv2026lbfhxqvv,ohdd2026qb4vfxdo,hypodd,ohyp2026kxafra6m,2025-08-01T09:31:28.980000Z,14.028839,-89.898201,4.134,0.366,MLc,0.286,230,6,0.0173,0.0203,
eslv2026mpgqyz5g,ohdd2026757q5t7k,hypodd,ohyp2026xavvox32,2025-08-01T09:31:56.490000Z,14.08796,-89.842798,5.365,1.4316,MLc,0.132,193,7,0.0416,0.0414,
eslv2026yhr6j2hh,ohdd2026aurg4o6t,hypodd,ohyp2026ne5frlyj,2025-08-01T09:32:43.890000Z,14.017899,-89.790503,4.27,1.0043,MLc,0.204,157,7,0.0244,0.0351,
eslv20265tb5qo5f,ohdd2026qrdgt54l,hypodd,ohyp2026g32zb7c7,2025-08-01T10:01:56.100000Z,14.014329,-89.791187,4.879,1.3606,MLc,0.248,157,10,0.0514,0.0639,
eslv2026w5icxd2f,ohdd2026kuis25ok,hypodd,ohyp2026cb6fuyte,2025-08-01T10:11:15.460000Z,14.104381,-89.823096,3.944,1.5568,MLc,0.188,272,9,0.0421,0.0439,
eslv2026bpkuw43k,ohdd2026y4nu5sri,hypodd,ohyp20267o4ylel7,2025-08-01T10:12:37.509999Z,14.046554,-89.823836,4.729,1.7175,MLc,0.16,136,17,0.0274,0.0352,
eslv2026ds3darir,ohdd2026otx6obdl,hypodd,ohyp2026tpse4vqe,2025-08-01T10:13:00.150000Z,14.049863,-89.818278,4.423,1.8629,MLc,0.308,120,9,0.0261,0.0325,
eslv2026ufx23dt4,ohdd2026bocopycx,hypodd,ohyp20263vlmxkpt,2025-08-01T10:13:52.619999Z,14.103594,-89.769466,11.21,0.6199,MLc,0.208,189,6,0.1264,0.0654,
eslv2026xy3rxdsb,ohdd2026mjjognkf,hypodd,ohyp2026hw5ielpa,2025-08-01T10:17:52.340000Z,13.959813,-89.83514,9.05,2.4618,MLc,0.245,157,18,0.0118,0.0158,
eslv2026evol2vhd,ohdd202667bvo4oq,hypodd,ohyp2026m2kcgjzq,2025-08-01T10:28:27.570000Z,14.080044,-89.839681,5.178,1.7705,MLc,0.168,177,10,0.0505,0.0432,
eslv2026qq5lzwbf,ohdd2026zzic4i3j,hypodd,ohyp2026p5qbv6pi,2025-08-01T10:32:03.970000Z,14.042772,-89.817155,6.203,1.8175,MLc,0.198,120,13,0.0334,0.0596,
eslv2026fr2ejwh3,ohdd2026muabac3t,hypodd,ohyp2026hjbiqyrd,2025-08-01T10:36:19.870000Z,14.048822,-89.823234,4.909,1.5935,MLc,0.127,122,9,0.0212,0.0211,
eslv2026tnecmesc,ohdd2026lncyxz7l,hypodd,ohyp20267q6vb7zq,2025-08-01T10:56:55.750000Z,14.011846,-89.789632,6.85,1.1967,MLc,0.168,134,7,0.0301,0.038,
eslv2026beqt7feg,ohdd2026jqagmpp5,hypodd,ohyp2026yhlz4iq7,2025-08-01T11:05:59.250000Z,14.047992,-89.811117,5.827,1.657,MLc,0.137,176,8,0.0375,0.0485,
eslv202652aoe7zk,ohdd2026wknoput5,hypodd,ohyp2026rjftwu2s,2025-08-01T11:15:26.850000Z,14.069119,-89.854272,3.719,1.5181,MLc,0.16,150,8,0.027,0.031,
eslv2026xcbtp5mf,ohdd202672ryqgmp,hypodd,ohyp202662ruhv57,2025-08-01T11:29:35.299999Z,14.005534,-89.810685,8.803,0.8012,MLc,0.168,157,7,0.0358,0.0336,
eslv2026of4p6hsu,ohdd2026f2ttidrl,hypodd,ohyp202627w6hjm7,2025-08-01T11:45:07.759999Z,14.039076,-89.822192,5.939,1.8659,MLc,0.169,121,17,0.0408,0.0549,
eslv2026xykktyqm,ohdd2026vtri7u6h,hypodd,ohyp2026ekjbla2j,2025-08-01T11:47:04.429999Z,13.994736,-89.84764,8.336,1.482,MLc,0.244,156,10,0.0277,0.0194,
eslv2026dkkhvz7x,ohdd2026sm6musiz,hypodd,ohyp2026mthy2e4r,2025-08-01T11:47:23.719999Z,14.05869,-89.817855,8.238,0.9813,MLc,0.154,157,6,0.0342,0.0406,
eslv2026g3snymva,ohdd2026n77qn6lb,hypodd,ohyp2026c2tbhxwq,2025-08-01T11:50:05.330000Z,14.104001,-89.887907,6.143,2.1312,MLc,0.254,282,18,0.0477,0.0478,
eslv20264l5qjqog,ohdd2026egr743pc,hypodd,ohyp2026rxtrwv4e,2025-08-01T12:00:53.060000Z,14.10334,-89.879533,6.004,2.4621,MLc,0.265,277,17,0.0437,0.0458,
eslv2026wdh3rdsg,ohdd202667uce23w,hypodd,ohyp2026mmtv4bym,2025-08-01T12:05:36.810000Z,14.132387,-89.839591,0.981,0.7046,MLc,0.155,312,6,0.0384,0.0403,
eslv2026k3xr7fvy,ohdd20266pzksrzy,hypodd,ohyp20267zpiifrv,2025-08-01T12:19:05.480000Z,14.0662,-89.783895,11.63,1.627,MLc,0.049,226,7,0.0017,0.0014,
eslv2026ombqv4rx,ohdd2026gal4oxxx,hypodd,ohyp2026lrfxcx2h,2025-08-01T12:21:55.799999Z,14.043837,-89.83396,5.056,1.8776,MLc,0.242,223,12,0.0996,0.105,
eslv2026bfrcuith,ohdd2026hi2lrhxx,hypodd,ohyp2026jiupnjuv,2025-08-01T12:24:14.859999Z,14.067985,-89.824471,10.847,1.6057,MLc,0.306,244,7,0.0753,0.0928,
eslv2026tyhm2vxg,ohdd2026bmwywq6d,hypodd,ohyp202637guzfen,2025-08-01T13:12:19.480000Z,14.100598,-89.87229,5.672,2.0617,MLc,0.217,272,18,0.0284,0.0315,
eslv2026dyuxwfp3,ohdd2026s7jmu24v,hypodd,ohyp2026smatazdf,2025-08-01T13:22:57.600000Z,14.079602,-89.823315,7.887,1.6773,MLc,0.129,170,14,0.0242,0.0273,
eslv2026rgv354o7,ohdd2026rsbqo2jj,hypodd,ohyp2026bl6w6hu5,2025-08-01T13:27:18.670000Z,14.033625,-89.904378,2.261,0.9442,MLc,0.247,262,6,0.016,0.0226,
eslv2026hgrdce6f,ohdd202665im7jjs,hypodd,ohyp2026f7hnyqfi,2025-08-01T13:31:40.020000Z,14.047726,-89.803385,4.75,1.156,MLc,0.159,237,6,0.0389,0.0266,
eslv20264voafsz2,ohdd20265hp5ky4h,hypodd,ohyp2026lxyuqnuf,2025-08-01T13:34:52.799999Z,14.03209,-89.82535,11.543,2.1291,MLc,0.006,190,6,0.0301,0.0222,
eslv20267boxh4h7,ohdd2026cp42a652,hypodd,ohyp2026c2lwxk75,2025-08-01T13:37:41.740000Z,14.054615,-89.818856,4.85,1.9408,MLc,0.138,131,10,0.0225,0.0216,
eslv2026tp72srhp,ohdd2026dfvvhclf,hypodd,ohyp2026dgg7ja36,2025-08-01T13:38:30.140000Z,14.107411,-89.862972,6.351,1.8363,MLc,0.213,267,11,0.0367,0.0275,
eslv2026amuk5cwh,ohdd2026sivf3ay7,hypodd,ohyp2026wgwfcumi,2025-08-01T14:20:29.230000Z,14.047472,-89.823315,7.391,1.8645,MLc,0.121,121,15,0.0281,0.0271,
eslv20263uk2rws2,ohdd20264aiiur6p,hypodd,ohyp2026bu6yqqqf,2025-08-01T14:31:36.770000Z,14.034284,-89.903646,2.001,1.1812,MLc,0.214,252,6,0.0155,0.0232,
eslv202657cssuap,ohdd2026dlc5yicc,hypodd,ohyp2026ueh3ztss,2025-08-01T14:44:49.820000Z,14.094883,-89.90695,5.537,1.5685,MLc,0.208,297,6,0.0927,0.0841,
eslv2026nttzvdq4,ohdd2026dytcxesx,hypodd,ohyp2026rvaxiq2f,2025-08-01T14:56:42.500000Z,14.042254,-89.826359,7.17,2.1015,MLc,0.143,131,15,0.0269,0.0215,
eslv2026uy7ozfns,ohdd2026geizicp6,hypodd,ohyp2026wqcimmah,2025-08-01T15:29:07.410000Z,14.065583,-89.853027,6.827,1.8503,MLc,0.293,211,7,0.0378,0.0221,
eslv2026nf646fem,ohdd2026dceqsqw3,hypodd,ohyp20263lmvxg6f,2025-08-01T15:30:51.200000Z,14.073809,-89.833415,4.986,2.0069,MLc,0.222,159,11,0.0335,0.0305,
eslv20262isc6pwv,ohdd2026n6tn5sfy,hypodd,ohyp2026ldnqiifv,2025-08-01T15:43:58.490000Z,14.048904,-89.823047,8.271,1.6682,MLc,0.112,148,8,0.0304,0.0367,
eslv202622otss47,ohdd2026qbdcils7,hypodd,ohyp20263rthdjp4,2025-08-01T15:45:46.619999Z,14.018546,-89.853369,7.388,1.1445,MLc,0.222,205,6,0.0282,0.0339,
eslv2026zbbqlyci,ohdd2026tla2n4gz,hypodd,ohyp2026rkd6uhbl,2025-08-01T16:20:10.060000Z,14.021113,-89.851017,7.459,1.8149,MLc,0.29,160,11,0.0278,0.0314,
eslv2026drcd7275,ohdd2026ziilyw7j,hypodd,ohyp2026vlg4rxj7,2025-08-01T16:31:41.390000Z,14.07974,-89.824544,7.999,1.1605,MLc,0.11,171,7,0.0277,0.0296,
eslv2026cjnitczz,ohdd2026nsr7usej,hypodd,ohyp2026kezzg5xx,2025-08-01T16:53:49.359999Z,14.021403,-89.852466,8.014,1.5516,MLc,0.251,198,7,0.0262,0.0267,
eslv2026z2fmvgzm,ohdd2026fvhrbhcy,hypodd,ohyp20267b4q3nwp,2025-08-01T17:08:05.360000Z,14.040878,-89.827913,7.653,1.8031,MLc,0.168,148,8,0.0325,0.0272,
eslv2026vgrcqlbn,ohdd20263jwt2cnm,hypodd,ohyp20264pmefhd6,2025-08-01T17:16:56.420000Z,14.03652,-89.818156,10.908,1.9415,MLc,0.241,131,12,0.0303,0.0287,
eslv2026wkzye32f,ohdd2026z6v2o2rl,hypodd,ohyp2026fcixqkzh,2025-08-01T17:17:40.979999Z,14.036988,-89.82133,4.695,1.6312,MLc,0.24,137,8,0.0387,0.0306,
eslv20264fkgnwr3,ohdd2026hfs4k224,hypodd,ohyp2026sxjp7jmg,2025-08-01T17:22:51.179999Z,14.009971,-89.793392,7.805,1.6145,MLc,0.302,143,9,0.026,0.0276,
eslv2026xegs7ovz,ohdd2026fu2nibqg,hypodd,ohyp20262g674mlu,2025-08-01T17:50:28.280000Z,14.015123,-89.812476,9.306,1.3659,MLc,0.265,129,7,0.019,0.0136,
eslv2026zxbswo2w,ohdd2026i34am37g,hypodd,ohyp20264eltiwca,2025-08-01T17:55:53.479999Z,14.054485,-89.817326,7.702,1.1915,MLc,0.186,136,6,0.0308,0.0338,
eslv2026lacmalrp,ohdd2026lykt34bj,hypodd,ohyp2026hpbc3h33,2025-08-01T17:56:46.039999Z,14.037769,-89.823226,4.932,1.7355,MLc,0.152,133,13,0.0253,0.0281,
eslv2026cbkqdv7i,ohdd2026hql6gxib,hypodd,ohyp2026bf4m3vrq,2025-08-01T17:59:07.019999Z,14.043372,-89.81792,4.953,1.9817,MLc,0.26,129,10,0.0221,0.031,
eslv2026x5dizcme,ohdd20262d7strkz,hypodd,ohyp202653fwvxqq,2025-08-01T18:03:24.839999Z,14.074729,-89.831413,5.98,2.4009,MLc,0.202,137,15,0.0247,0.0431,
eslv2026plpmspxe,ohdd2026dvruzeha,hypodd,ohyp20262fv445n2,2025-08-01T18:14:14.000000Z,14.079169,-89.82347,8.12,1.6139,MLc,0.112,166,6,0.0262,0.0304,
eslv2026wzfo3quo,ohdd2026jgfejobs,hypodd,ohyp2026wdsf7hcx,2025-08-01T18:48:49.560000Z,14.048233,-89.799593,3.555,1.7248,MLc,0.137,228,6,0.0471,0.0355,
eslv2026lufcibky,ohdd2026e2uqylrf,hypodd,ohyp2026q5d6naof,2025-08-01T19:18:30.120000Z,14.013698,-89.881022,5.27,1.2905,MLc,0.119,250,6,0.0218,0.0217,
eslv2026oj2pegzd,ohdd2026txpi6wwd,hypodd,ohyp20266axxscuu,2025-08-01T20:14:55.119999Z,14.079491,-89.824105,8.52,1.5694,MLc,0.142,162,7,0.0251,0.0284,
eslv2026wfz5vspx,ohdd2026ruz6shid,hypodd,ohyp2026j7qbyuyx,2025-08-01T20:15:29.820000Z,14.079917,-89.823657,8.249,0.9661,MLc,0.102,160,6,0.0215,0.0242,
eslv2026otglcy4i,ohdd2026g5l7d5jo,hypodd,ohyp2026yib3e4mf,2025-08-01T20:52:40.820000Z,14.105352,-89.885343,6.336,1.8197,MLc,0.227,278,9,0.038,0.0349,
eslv2026mfnpkqj5,ohdd2026i3fuixi7,hypodd,ohyp2026k52q4vcx,2025-08-01T21:04:27.519999Z,14.121797,-89.874316,6.087,2.1167,MLc,0.195,275,6,0.0439,0.0355,
eslv20262tpogebv,ohdd2026qioydn3f,hypodd,ohyp20262etffgv5,2025-08-01T21:05:38.219999Z,14.081183,-89.833431,6.121,3.3879,MLc,0.116,156,21,0.0196,0.0386,
eslv2026meicgbyl,ohdd2026h6xsazfm,hypodd,ohyp2026feyzpkwf,2025-08-01T21:15:31.579999Z,14.068803,-89.857544,4.033,1.0821,MLc,0.152,199,7,0.0277,0.0225,
eslv2026k3guhfxj,ohdd202622feya3r,hypodd,ohyp2026bwniy4jz,2025-08-01T21:28:11.480000Z,14.077886,-89.835498,6.175,2.4148,MLc,0.143,150,19,0.0249,0.0381,
eslv20265fjbam6l,ohdd2026nkohf7ou,hypodd,ohyp2026p5hpgjs6,2025-08-01T21:47:41.079999Z,14.002744,-89.89248,14.898,1.2312,MLc,0.019,184,6,0.0587,0.0548,
eslv2026nl4ytudm,ohdd2026d2tibkl3,hypodd,ohyp2026tnt72xvg,2025-08-01T21:51:48.579999Z,14.017365,-89.790975,4.472,1.663,MLc,0.184,112,11,0.0284,0.0409,
eslv2026yhybjffy,ohdd2026qsic7m2i,hypodd,ohyp2026e3iqe4ue,2025-08-01T21:55:59.320000Z,14.065082,-89.823112,11.959,1.9845,MLc,0.195,242,13,0.074,0.0879,
eslv2026hs6kw4gy,ohdd2026bwgcuo44,hypodd,ohyp2026t2au5kmo,2025-08-01T22:36:04.879999Z,14.082375,-89.85127,7.153,1.9354,MLc,0.237,160,12,0.0606,0.066,
eslv2026v6omxjmi,ohdd20266d3fvios,hypodd,ohyp2026e2upfyyk,2025-08-01T22:47:59.000000Z,14.012831,-89.837752,5.239,1.4663,MLc,0.17,153,8,0.0212,0.0389,
eslv2026gex7sgrp,ohdd2026a46pndjt,hypodd,ohyp2026czvs4lef,2025-08-01T23:38:14.960000Z,14.039589,-89.828271,6.879,1.9236,MLc,0.236,150,8,0.0362,0.0294,
eslv2026j72s2j2f,ohdd2026mwqjpk55,hypodd,ohyp20264o4tieeb,2025-08-01T23:40:08.679999Z,14.013244,-89.837736,5.581,1.8613,MLc,0.199,157,9,0.0194,0.0338,
eslv2026djr3lzs7,ohdd2026nzw7rhiv,hypodd,ohyp2026bbkfqjt3,2025-08-02T00:24:09.570000Z,14.056073,-89.795736,5.518,1.3282,MLc,0.139,129,6,0.0254,0.0424,
eslv2026xji5w3rq,ohdd2026osu4eowx,hypodd,ohyp20264yxfu7qb,2025-08-02T00:28:12.759999Z,14.053561,-89.816146,4.618,1.8997,MLc,0.227,151,12,0.0415,0.042,
eslv2026ecu2xtsz,ohdd20263jdiv3bw,hypodd,ohyp2026vekrydap,2025-08-02T00:54:26.489999Z,14.075243,-89.870418,5.378,1.8726,MLc,0.188,217,15,0.0313,0.0351,
